s2_token,total
8085807a5c000000,1
8085807a6c000000,1
8085807a74000000,1
8085807a7c000000,1
8085807a84000000,1
8085807a9c000000,1
8085807b04000000,1
8085807b0c000000,2
8085807b14000000,1
8085807b3c000000,1
8085807b44000000,1
8085807b4c000000,1
8085807b54000000,2
8085807b5c000000,2
8085807b64000000,3
8085807b6c000000,1
8085807b74000000,2
8085807b7c000000,3
8085807b84000000,3
8085807b8c000000,3
8085807b94000000,3
8085807b9c000000,3
8085807ba4000000,2
8085807bac000000,2
8085807bb4000000,2
8085807bbc000000,2
8085807bc4000000,2
8085807bcc000000,2
8085807bd4000000,2
8085807bdc000000,2
8085807be4000000,3
8085807bec000000,3
8085807bf4000000,3
8085807bfc000000,3
8085807c04000000,3
8085807c0c000000,3
8085807c14000000,3
8085807c1c000000,4
8085807c24000000,4
8085807c2c000000,4
8085807c34000000,4
8085807c3c000000,4
8085807c44000000,3
8085807c4c000000,4
8085807c54000000,3
8085807c5c000000,3
8085807c64000000,3
8085807c6c000000,3
8085807c74000000,3
8085807c7c000000,3
8085807c84000000,3
8085807c8c000000,3
8085807c94000000,3
8085807c9c000000,3
8085807ca4000000,2
8085807cac000000,2
8085807cb4000000,2
8085807cbc000000,2
8085807cc4000000,3
8085807ccc000000,2
8085807cd4000000,2
8085807cdc000000,3
8085807ce4000000,3
8085807cec000000,3
8085807cf4000000,3
8085807cfc000000,3
8085807d04000000,3
8085807d0c000000,4
8085807d14000000,3
8085807d1c000000,3
8085807d24000000,3
8085807d2c000000,2
8085807d34000000,3
8085807d3c000000,3
8085807d44000000,4
8085807d4c000000,4
8085807d54000000,5
8085807d5c000000,5
8085807d64000000,5
8085807d6c000000,4
8085807d74000000,5
8085807d7c000000,6
8085807d84000000,6
8085807d8c000000,6
8085807d94000000,6
8085807d9c000000,5
8085807da4000000,5
8085807dac000000,4
8085807db4000000,4
8085807dbc000000,5
8085807dc4000000,4
8085807dcc000000,4
8085807dd4000000,4
8085807ddc000000,4
8085807de4000000,4
8085807dec000000,4
8085807df4000000,6
8085807dfc000000,6
8085807e04000000,6
8085807e0c000000,5
8085807e14000000,5
8085807e1c000000,6
8085807e24000000,6
8085807e2c000000,7
8085807e34000000,6
8085807e3c000000,6
8085807e44000000,5
8085807e4c000000,6
8085807e54000000,4
8085807e5c000000,4
8085807e64000000,4
8085807e6c000000,4
8085807e74000000,4
8085807e7c000000,4
8085807e84000000,4
8085807e8c000000,4
8085807e94000000,4
8085807e9c000000,4
8085807ea4000000,4
8085807eac000000,4
8085807eb4000000,4
8085807ebc000000,4
8085807ec4000000,4
8085807ecc000000,4
8085807ed4000000,3
8085807edc000000,3
8085807ee4000000,3
8085807eec000000,4
8085807ef4000000,4
8085807efc000000,4
8085807f04000000,4
8085807f0c000000,6
8085807f14000000,4
8085807f1c000000,4
8085807f24000000,3
8085807f2c000000,3
8085807f34000000,4
8085807f3c000000,4
8085807f44000000,4
8085807f4c000000,4
8085807f54000000,4
8085807f5c000000,4
8085807f64000000,6
8085807f6c000000,4
8085807f74000000,6
8085807f7c000000,6
8085807f84000000,7
8085807f8c000000,8
8085807f94000000,7
8085807f9c000000,7
8085807fa4000000,6
8085807fac000000,6
8085807fb4000000,6
8085807fbc000000,7
8085807fc4000000,7
8085807fcc000000,7
8085807fd4000000,7
8085807fdc000000,7
8085807fe4000000,7
8085807fec000000,7
8085807ff4000000,8
8085807ffc000000,8
8085808004000000,7
808580800c000000,7
8085808014000000,8
808580801c000000,9
8085808024000000,8
808580802c000000,9
8085808034000000,10
808580803c000000,9
8085808044000000,9
808580804c000000,11
8085808054000000,11
808580805c000000,9
8085808064000000,7
808580806c000000,8
8085808074000000,7
808580807c000000,7
8085808084000000,7
808580808c000000,8
8085808094000000,8
808580809c000000,8
80858080a4000000,7
80858080ac000000,7
80858080b4000000,7
80858080bc000000,8
80858080c4000000,9
80858080cc000000,8
80858080d4000000,9
80858080dc000000,10
80858080e4000000,10
80858080ec000000,9
80858080f4000000,9
80858080fc000000,10
8085808104000000,11
808580810c000000,13
8085808114000000,13
808580811c000000,10
8085808124000000,9
808580812c000000,9
8085808134000000,11
808580813c000000,11
8085808144000000,12
808580814c000000,11
8085808154000000,13
808580815c000000,12
8085808164000000,12
808580816c000000,12
8085808174000000,13
808580817c000000,12
8085808184000000,13
808580818c000000,13
8085808194000000,13
808580819c000000,13
80858081a4000000,13
80858081ac000000,11
80858081b4000000,11
80858081bc000000,13
80858081c4000000,12
80858081cc000000,11
80858081d4000000,10
80858081dc000000,11
80858081e4000000,11
80858081ec000000,12
80858081f4000000,12
80858081fc000000,11
8085808204000000,11
808580820c000000,11
8085808214000000,12
808580821c000000,11
8085808224000000,11
808580822c000000,12
8085808234000000,12
808580823c000000,12
8085808244000000,12
808580824c000000,13
8085808254000000,13
808580825c000000,13
8085808264000000,12
808580826c000000,12
8085808274000000,12
808580827c000000,12
8085808284000000,11
808580828c000000,12
8085808294000000,11
808580829c000000,11
80858082a4000000,12
80858082ac000000,12
80858082b4000000,11
80858082bc000000,11
80858082c4000000,14
80858082cc000000,12
80858082d4000000,16
80858082dc000000,14
80858082e4000000,14
80858082ec000000,14
80858082f4000000,13
80858082fc000000,13
8085808304000000,13
808580830c000000,15
8085808314000000,14
808580831c000000,14
8085808324000000,15
808580832c000000,15
8085808334000000,15
808580833c000000,14
8085808344000000,14
808580834c000000,15
8085808354000000,16
808580835c000000,14
8085808364000000,14
808580836c000000,14
8085808374000000,14
808580837c000000,14
8085808384000000,13
808580838c000000,13
8085808394000000,13
808580839c000000,13
80858083a4000000,13
80858083ac000000,13
80858083b4000000,13
80858083bc000000,13
80858083c4000000,13
80858083cc000000,13
80858083d4000000,12
80858083dc000000,13
80858083e4000000,13
80858083ec000000,13
80858083f4000000,13
80858083fc000000,13
8085808404000000,13
808580840c000000,13
8085808414000000,14
808580841c000000,14
8085808424000000,13
808580842c000000,13
8085808434000000,12
808580843c000000,14
8085808444000000,14
808580844c000000,13
8085808454000000,14
808580845c000000,13
8085808464000000,13
808580846c000000,13
8085808474000000,13
808580847c000000,13
8085808484000000,14
808580848c000000,14
8085808494000000,14
808580849c000000,14
80858084a4000000,14
80858084ac000000,15
80858084b4000000,15
80858084bc000000,14
80858084c4000000,14
80858084cc000000,14
80858084d4000000,15
80858084dc000000,13
80858084e4000000,13
80858084ec000000,14
80858084f4000000,14
80858084fc000000,13
8085808504000000,13
808580850c000000,13
8085808514000000,14
808580851c000000,13
8085808524000000,14
808580852c000000,13
8085808534000000,13
808580853c000000,14
8085808544000000,14
808580854c000000,14
8085808554000000,14
808580855c000000,15
8085808564000000,14
808580856c000000,15
8085808574000000,12
808580857c000000,11
8085808584000000,11
808580858c000000,11
8085808594000000,11
808580859c000000,11
80858085a4000000,12
80858085ac000000,14
80858085b4000000,13
80858085bc000000,11
80858085c4000000,11
80858085cc000000,12
80858085d4000000,12
80858085dc000000,12
80858085e4000000,12
80858085ec000000,11
80858085f4000000,11
80858085fc000000,12
8085808604000000,12
808580860c000000,11
8085808614000000,11
808580861c000000,10
8085808624000000,10
808580862c000000,7
8085808634000000,9
808580863c000000,11
8085808644000000,11
808580864c000000,10
8085808654000000,11
808580865c000000,11
8085808664000000,12
808580866c000000,11
8085808674000000,11
808580867c000000,12
8085808684000000,13
808580868c000000,12
8085808694000000,13
808580869c000000,13
80858086a4000000,13
80858086ac000000,12
80858086b4000000,11
80858086bc000000,13
80858086c4000000,12
80858086cc000000,11
80858086d4000000,10
80858086dc000000,9
80858086e4000000,10
80858086ec000000,11
80858086f4000000,11
80858086fc000000,11
8085808704000000,8
808580870c000000,7
8085808714000000,7
808580871c000000,8
8085808724000000,8
808580872c000000,9
8085808734000000,7
808580873c000000,7
8085808744000000,7
808580874c000000,8
8085808754000000,8
808580875c000000,7
8085808764000000,6
808580876c000000,7
8085808774000000,6
808580877c000000,6
8085808784000000,6
808580878c000000,6
8085808794000000,6
808580879c000000,6
80858087a4000000,7
80858087ac000000,9
80858087b4000000,8
80858087bc000000,6
80858087c4000000,7
80858087cc000000,8
80858087d4000000,8
80858087dc000000,8
80858087e4000000,6
80858087ec000000,6
80858087f4000000,6
80858087fc000000,5
8085808804000000,4
808580880c000000,4
8085808814000000,4
808580881c000000,4
8085808824000000,4
808580882c000000,4
8085808834000000,4
808580883c000000,5
8085808844000000,6
808580884c000000,6
8085808854000000,6
808580885c000000,6
8085808864000000,6
808580886c000000,6
8085808874000000,6
808580887c000000,8
8085808884000000,7
808580888c000000,8
8085808894000000,10
808580889c000000,10
80858088a4000000,11
80858088ac000000,11
80858088b4000000,11
80858088bc000000,12
80858088c4000000,11
80858088cc000000,11
80858088d4000000,12
80858088dc000000,10
80858088e4000000,8
80858088ec000000,9
80858088f4000000,8
80858088fc000000,7
8085808904000000,7
808580890c000000,7
8085808914000000,8
808580891c000000,8
8085808924000000,8
808580892c000000,10
8085808934000000,9
808580893c000000,8
8085808944000000,8
808580894c000000,8
8085808954000000,8
808580895c000000,8
8085808964000000,7
808580896c000000,7
8085808974000000,6
808580897c000000,4
8085808984000000,3
808580898c000000,3
8085808994000000,3
808580899c000000,4
80858089a4000000,6
80858089ac000000,6
80858089b4000000,6
80858089bc000000,4
80858089c4000000,3
80858089cc000000,4
80858089d4000000,4
80858089dc000000,3
80858089e4000000,3
80858089ec000000,3
80858089f4000000,3
80858089fc000000,3
8085808a04000000,3
8085808a0c000000,3
8085808a14000000,3
8085808a1c000000,3
8085808a24000000,3
8085808a2c000000,3
8085808a34000000,3
8085808a3c000000,3
8085808a44000000,3
8085808a4c000000,3
8085808a54000000,3
8085808a5c000000,3
8085808a64000000,3
8085808a6c000000,3
8085808a74000000,2
8085808a7c000000,2
8085808a84000000,2
8085808a8c000000,2
8085808a94000000,2
8085808a9c000000,1
8085808aa4000000,1
8085808aac000000,1
8085808ab4000000,1
8085808abc000000,1
8085808ac4000000,2
8085808acc000000,1
8085808ad4000000,1
8085808adc000000,2
8085808ae4000000,2
8085808aec000000,2
8085808af4000000,3
8085808afc000000,3
8085808b04000000,3
8085808b0c000000,3
8085808b14000000,2
8085808b1c000000,2
8085808b24000000,2
8085808b2c000000,1
8085808b34000000,1
8085808b3c000000,2
8085808b44000000,2
8085808b4c000000,1
8085808b54000000,1
8085808b5c000000,2
8085808b64000000,2
8085808b6c000000,2
8085808b74000000,3
8085808b7c000000,4
8085808b84000000,3
8085808b8c000000,3
8085808b94000000,3
8085808b9c000000,3
8085808ba4000000,3
8085808bac000000,3
8085808bb4000000,3
8085808bbc000000,3
8085808bc4000000,3
8085808bcc000000,3
8085808bd4000000,3
8085808bdc000000,5
8085808be4000000,7
8085808bec000000,4
8085808bf4000000,6
8085808bfc000000,8
8085808c04000000,8
8085808c0c000000,8
8085808c14000000,9
8085808c1c000000,9
8085808c24000000,10
8085808c2c000000,10
8085808c34000000,10
8085808c3c000000,9
8085808c44000000,8
8085808c4c000000,9
8085808c54000000,5
8085808c5c000000,4
8085808c64000000,4
8085808c6c000000,7
8085808c74000000,4
8085808c7c000000,4
8085808c84000000,4
8085808c8c000000,4
8085808c94000000,3
8085808c9c000000,3
8085808ca4000000,3
8085808cac000000,3
8085808cb4000000,3
8085808cbc000000,3
8085808cc4000000,3
8085808ccc000000,3
8085808cd4000000,3
8085808cdc000000,3
8085808ce4000000,3
8085808cec000000,3
8085808cf4000000,3
8085808cfc000000,3
8085808d04000000,4
8085808d0c000000,3
8085808d14000000,3
8085808d1c000000,3
8085808d24000000,3
8085808d2c000000,3
8085808d34000000,3
8085808d3c000000,3
8085808d44000000,2
8085808d4c000000,2
8085808d54000000,2
8085808d5c000000,3
8085808d64000000,5
8085808d6c000000,2
8085808d74000000,4
8085808d7c000000,7
8085808d84000000,8
8085808d8c000000,8
8085808d94000000,7
8085808d9c000000,7
8085808da4000000,6
8085808dac000000,4
8085808db4000000,10
8085808dbc000000,8
8085808dc4000000,9
8085808dcc000000,10
8085808dd4000000,10
8085808ddc000000,10
8085808de4000000,10
8085808dec000000,9
8085808df4000000,10
8085808dfc000000,10
8085808e04000000,11
8085808e0c000000,11
8085808e14000000,12
8085808e1c000000,11
8085808e24000000,12
8085808e2c000000,12
8085808e34000000,13
8085808e3c000000,12
8085808e44000000,13
8085808e4c000000,12
8085808e54000000,12
8085808e5c000000,12
8085808e64000000,12
8085808e6c000000,11
8085808e74000000,11
8085808e7c000000,12
8085808e84000000,12
8085808e8c000000,12
8085808e94000000,12
8085808e9c000000,11
8085808ea4000000,10
8085808eac000000,9
8085808eb4000000,10
8085808ebc000000,10
8085808ec4000000,11
8085808ecc000000,10
8085808ed4000000,11
8085808edc000000,12
8085808ee4000000,12
8085808eec000000,11
8085808ef4000000,13
8085808efc000000,12
8085808f04000000,11
8085808f0c000000,10
8085808f14000000,11
8085808f1c000000,11
8085808f24000000,11
8085808f2c000000,12
8085808f34000000,11
8085808f3c000000,11
8085808f44000000,10
8085808f4c000000,11
8085808f54000000,11
8085808f5c000000,10
8085808f64000000,10
8085808f6c000000,10
8085808f74000000,10
8085808f7c000000,10
8085808f84000000,11
8085808f8c000000,14
8085808f94000000,13
8085808f9c000000,11
8085808fa4000000,12
8085808fac000000,11
8085808fb4000000,12
8085808fbc000000,13
8085808fc4000000,13
8085808fcc000000,13
8085808fd4000000,12
8085808fdc000000,13
8085808fe4000000,13
8085808fec000000,14
8085808ff4000000,14
8085808ffc000000,14
8085809004000000,14
808580900c000000,14
8085809014000000,14
808580901c000000,14
8085809024000000,13
808580902c000000,13
8085809034000000,14
808580903c000000,14
8085809044000000,15
808580904c000000,14
8085809054000000,14
808580905c000000,15
8085809064000000,15
808580906c000000,14
8085809074000000,14
808580907c000000,15
8085809084000000,16
808580908c000000,15
8085809094000000,16
808580909c000000,17
80858090a4000000,16
80858090ac000000,16
80858090b4000000,17
80858090bc000000,16
80858090c4000000,16
80858090cc000000,16
80858090d4000000,15
80858090dc000000,14
80858090e4000000,13
80858090ec000000,15
80858090f4000000,15
80858090fc000000,13
8085809104000000,12
808580910c000000,12
8085809114000000,11
808580911c000000,12
8085809124000000,13
808580912c000000,14
8085809134000000,13
808580913c000000,12
8085809144000000,11
808580914c000000,12
8085809154000000,12
808580915c000000,11
8085809164000000,11
808580916c000000,11
8085809174000000,11
808580917c000000,11
8085809184000000,11
808580918c000000,11
8085809194000000,12
808580919c000000,11
80858091a4000000,12
80858091ac000000,12
80858091b4000000,13
80858091bc000000,12
80858091c4000000,12
80858091cc000000,13
80858091d4000000,13
80858091dc000000,13
80858091e4000000,12
80858091ec000000,12
80858091f4000000,11
80858091fc000000,12
8085809204000000,11
808580920c000000,10
8085809214000000,9
808580921c000000,11
8085809224000000,11
808580922c000000,11
8085809234000000,10
808580923c000000,9
8085809244000000,9
808580924c000000,9
8085809254000000,9
808580925c000000,9
8085809264000000,8
808580926c000000,9
8085809274000000,8
808580927c000000,9
8085809284000000,9
808580928c000000,8
8085809294000000,7
808580929c000000,7
80858092a4000000,4
80858092ac000000,3
80858092b4000000,4
80858092bc000000,4
80858092c4000000,6
80858092cc000000,3
80858092d4000000,6
80858092dc000000,7
80858092e4000000,9
80858092ec000000,8
80858092f4000000,8
80858092fc000000,9
8085809304000000,9
808580930c000000,10
8085809314000000,10
808580931c000000,10
8085809324000000,10
808580932c000000,8
8085809334000000,9
808580933c000000,10
8085809344000000,10
808580934c000000,9
8085809354000000,9
808580935c000000,10
8085809364000000,10
808580936c000000,10
8085809374000000,10
808580937c000000,10
8085809384000000,10
808580938c000000,9
8085809394000000,9
808580939c000000,9
80858093a4000000,9
80858093ac000000,9
80858093b4000000,9
80858093bc000000,9
80858093c4000000,10
80858093cc000000,10
80858093d4000000,11
80858093dc000000,11
